arxiv_id,discipline
astro-ph0104383,physics:astro-ph
hep-ex0104003,physics
hep-ex0104003,physics:hep-ex
cond-mat0104566,physics
cond-mat0104566,physics:cond-mat
hep-ph0104065,physics
hep-ph0104065,physics:hep-ph
gr-qc0104040,physics
gr-qc0104040,physics:gr-qc
quant-ph0104001,physics
quant-ph0104001,physics:quant-ph
astro-ph0104232,physics
astro-ph0104232,physics:astro-ph
cond-mat0104427,physics
cond-mat0104427,physics:cond-mat
astro-ph0104401,physics
astro-ph0104401,physics:astro-ph
astro-ph0104018,physics
astro-ph0104018,physics:astro-ph
astro-ph0104467,physics
astro-ph0104467,physics:astro-ph
cond-mat0104317,physics
cond-mat0104317,physics:cond-mat
astro-ph0104413,physics
astro-ph0104413,physics:astro-ph
nlin0104067,physics
nlin0104067,physics:cond-mat
nlin0104067,physics:nlin
nlin0104067,physics:physics
hep-ph0104265,physics
hep-ph0104265,physics:hep-ph
gr-qc0104093,physics
gr-qc0104093,physics:astro-ph
gr-qc0104093,physics:gr-qc
quant-ph0104131,physics
quant-ph0104131,physics:quant-ph
hep-ph0104258,physics
hep-ph0104258,physics:hep-ph
astro-ph0104441,physics
astro-ph0104441,physics:astro-ph
hep-ph0104206,physics
hep-ph0104206,physics:hep-ph
hep-ex0104001,physics
hep-ex0104001,physics:hep-ex
math0104088,math
hep-lat0104010,physics
hep-lat0104010,physics:hep-lat
hep-lat0104010,physics:hep-ph
hep-lat0104010,physics:hep-th
hep-th0104144,physics
hep-th0104144,physics:hep-th
hep-th0104049,physics
hep-th0104049,physics:gr-qc
hep-th0104049,physics:hep-ph
hep-th0104049,physics:hep-th
astro-ph0104341,physics
astro-ph0104341,physics:astro-ph
cond-mat0104142,physics
cond-mat0104142,physics:cond-mat
cond-mat0104104,physics
cond-mat0104104,physics:cond-mat
hep-th0104156,physics
hep-th0104156,physics:hep-th
cond-mat0104341,physics
cond-mat0104341,physics:cond-mat
cond-mat0104341,q-fin
nucl-th0104011,physics
nucl-th0104011,physics:nucl-th
hep-th0104039,physics
hep-th0104039,physics:gr-qc
hep-th0104039,physics:hep-th
hep-th0104116,physics
hep-th0104116,physics:cond-mat
hep-th0104116,physics:hep-th
astro-ph0104256,physics
astro-ph0104256,physics:astro-ph
cond-mat0104416,physics
cond-mat0104416,physics:cond-mat
hep-ph0104249,physics
hep-ph0104249,physics:hep-ph
astro-ph0104389,physics
astro-ph0104389,physics:astro-ph
hep-ph0104086,physics
hep-ph0104086,physics:hep-ph
quant-ph0104087,physics
quant-ph0104087,physics:quant-ph
hep-th0104145,physics
hep-th0104145,physics:hep-th
astro-ph0104452,physics
astro-ph0104452,physics:astro-ph
hep-th0104158,physics
hep-th0104158,physics:hep-th
hep-th0104099,physics
hep-th0104099,physics:hep-th
nlin0104053,physics
nlin0104053,physics:hep-th
cond-mat0104006,physics
cond-mat0104006,physics:cond-mat
astro-ph0104488,physics
astro-ph0104488,physics:astro-ph
cond-mat0104117,physics
cond-mat0104117,physics:cond-mat
hep-ph0104005,physics
hep-ph0104005,physics:hep-ph
cond-mat0104039,physics
cond-mat0104039,physics:cond-mat
cond-mat0104039,physics:quant-ph
math0104157,math
cond-mat0104124,physics
cond-mat0104124,physics:cond-mat
astro-ph0104333,physics
astro-ph0104333,physics:astro-ph
physics0104040,physics
physics0104040,physics:physics
cond-mat0104308,physics
cond-mat0104308,physics:cond-mat
cond-mat0104264,physics
cond-mat0104264,physics:cond-mat
astro-ph0104030,physics
astro-ph0104030,physics:astro-ph
astro-ph0104046,physics
astro-ph0104046,physics:astro-ph
cond-mat0104212,physics
cond-mat0104212,physics:cond-mat
hep-ex0104008,physics
hep-ex0104008,physics:hep-ex
math0104121,math
nlin0104013,math
nlin0104013,physics
nlin0104013,physics:physics
hep-ph0104063,physics
hep-ph0104063,physics:hep-ph
astro-ph0104067,physics
astro-ph0104067,physics:astro-ph
quant-ph0104055,physics
quant-ph0104055,physics:quant-ph
cond-mat0104090,physics
cond-mat0104090,physics:cond-mat
hep-th0104234,physics
hep-th0104234,physics:hep-th
hep-ph0104008,physics
hep-ph0104008,physics:hep-ph
astro-ph0104059,physics
astro-ph0104059,physics:astro-ph
astro-ph0104177,physics
astro-ph0104177,physics:astro-ph
math0104251,math
hep-th0104059,physics
hep-th0104059,physics:hep-th
astro-ph0104340,physics
astro-ph0104340,physics:astro-ph
quant-ph0104043,physics
quant-ph0104043,physics:quant-ph
hep-ph0104264,physics
hep-ph0104264,physics:hep-ex
hep-ph0104264,physics:hep-ph
hep-ph0104027,physics
hep-ph0104027,physics:hep-ph
hep-ph0104002,physics
hep-ph0104002,physics:hep-ph
cs0104012,cs
hep-ex0104016,physics
hep-ex0104016,physics:hep-ex
gr-qc0104087,physics
gr-qc0104087,physics:gr-qc
cond-mat0104167,physics
cond-mat0104167,physics:cond-mat
cond-mat0104167,physics:physics
hep-ph0104116,physics
hep-ph0104116,physics:hep-ph
cond-mat0104538,physics
cond-mat0104538,physics:cond-mat
astro-ph0104103,physics
astro-ph0104103,physics:astro-ph
astro-ph0104103,physics:hep-ph
math0104193,math
hep-ph0104136,physics
hep-ph0104136,physics:hep-ph
math0104176,math
hep-ph0104152,physics
hep-ph0104152,physics:hep-ph
cond-mat0104121,physics
cond-mat0104121,physics:cond-mat
hep-ph0104275,physics
hep-ph0104275,physics:astro-ph
hep-ph0104275,physics:hep-ph
cond-mat0104360,physics
cond-mat0104360,physics:cond-mat
math0104164,math
hep-th0104190,physics
hep-th0104190,physics:hep-th
astro-ph0104168,physics
astro-ph0104168,physics:astro-ph
math0104135,math
hep-th0104176,physics
hep-th0104176,physics:hep-th
gr-qc0104052,physics
gr-qc0104052,physics:gr-qc
astro-ph0104433,physics
astro-ph0104433,physics:astro-ph
hep-th0104230,physics
hep-th0104230,physics:hep-th
math-ph0104021,math
math-ph0104021,physics
math-ph0104021,physics:math-ph
hep-ph0104073,physics
hep-ph0104073,physics:cond-mat
hep-ph0104073,physics:hep-ph
hep-ph0104073,physics:nucl-th
astro-ph0104338,physics
astro-ph0104338,physics:astro-ph
math-ph0104024,math
math-ph0104024,physics
math-ph0104024,physics:math-ph
hep-th0104046,physics
hep-th0104046,physics:hep-th
cond-mat0104559,physics
cond-mat0104559,physics:cond-mat
physics0104025,physics
physics0104025,physics:physics
math0104253,math
astro-ph0104345,physics
astro-ph0104345,physics:astro-ph
cond-mat0104368,physics
cond-mat0104368,physics:cond-mat
cond-mat0104527,physics
cond-mat0104527,physics:cond-mat
math0104198,math
cond-mat0104389,physics
cond-mat0104389,physics:cond-mat
cond-mat0104251,physics
cond-mat0104251,physics:cond-mat
cs0104002,cs
cond-mat0104175,physics
cond-mat0104175,physics:cond-mat
cond-mat0104158,physics
cond-mat0104158,physics:cond-mat
cond-mat0104099,physics
cond-mat0104099,physics:cond-mat
math0104279,math
cond-mat0104345,physics
cond-mat0104345,physics:cond-mat
cs0104005,cs
math0104007,math
math0104007,physics
math0104007,physics:math-ph
physics0104014,physics
physics0104014,physics:physics
hep-th0104262,physics
hep-th0104262,physics:hep-th
cond-mat0104548,physics
cond-mat0104548,physics:cond-mat
cond-mat0104481,physics
cond-mat0104481,physics:cond-mat
cs0104019,cs
cond-mat0104196,physics
cond-mat0104196,physics:cond-mat
cond-mat0104016,physics
cond-mat0104016,physics:cond-mat
cond-mat0104016,q-bio
hep-ph0104213,physics
hep-ph0104213,physics:hep-ph
astro-ph0104361,physics
astro-ph0104361,physics:astro-ph
cond-mat0104283,physics
cond-mat0104283,physics:cond-mat
cond-mat0104442,physics
cond-mat0104442,physics:cond-mat
hep-ph0104281,physics
hep-ph0104281,physics:hep-ph
hep-ph0104279,physics
hep-ph0104279,physics:hep-ph
hep-ph0104230,physics
hep-ph0104230,physics:hep-ph
hep-ex0104005,physics
hep-ex0104005,physics:hep-ex
astro-ph0104212,physics
astro-ph0104212,physics:astro-ph
hep-ph0104190,physics
hep-ph0104190,physics:hep-ph
math0104042,math
cond-mat0104316,physics
cond-mat0104316,physics:cond-mat
hep-ph0104074,physics
hep-ph0104074,physics:hep-ph
astro-ph0104449,physics
astro-ph0104449,physics:astro-ph
cond-mat0104524,physics
cond-mat0104524,physics:cond-mat
cond-mat0104384,physics
cond-mat0104384,physics:cond-mat
hep-th0104025,physics
hep-th0104025,physics:hep-th
math0104204,math
physics0104041,physics
physics0104041,physics:hep-ex
physics0104041,physics:physics
astro-ph0104053,physics
astro-ph0104053,physics:astro-ph
physics0104027,physics
physics0104027,physics:physics
physics0104027,q-bio
hep-th0104022,physics
hep-th0104022,physics:astro-ph
hep-th0104022,physics:hep-ph
hep-th0104022,physics:hep-th
hep-ph0104188,physics
hep-ph0104188,physics:hep-ph
cond-mat0104125,physics
cond-mat0104125,physics:cond-mat
astro-ph0104069,physics
astro-ph0104069,physics:astro-ph
nucl-th0104070,physics
nucl-th0104070,physics:nucl-th
astro-ph0104105,physics
astro-ph0104105,physics:astro-ph
math0104025,math
cond-mat0104585,physics
cond-mat0104585,physics:cond-mat
hep-th0104007,physics
hep-th0104007,physics:hep-th
hep-th0104112,physics
hep-th0104112,physics:hep-th
nucl-th0104023,physics
nucl-th0104023,physics:hep-ph
nucl-th0104023,physics:nucl-ex
nucl-th0104023,physics:nucl-th
cond-mat0104122,physics
cond-mat0104122,physics:cond-mat
astro-ph0104394,physics
astro-ph0104394,physics:astro-ph
hep-th0104266,physics
hep-th0104266,physics:hep-th
hep-th0104266,physics:nlin
math0104261,math
hep-ph0104094,physics
hep-ph0104094,physics:hep-ph
astro-ph0104478,physics
astro-ph0104478,physics:astro-ph
astro-ph0104420,physics
astro-ph0104420,physics:astro-ph
hep-th0104210,physics
hep-th0104210,physics:hep-ph
hep-th0104210,physics:hep-th
quant-ph0104132,physics
quant-ph0104132,physics:quant-ph
hep-ph0104161,physics
hep-ph0104161,physics:hep-ex
hep-ph0104161,physics:hep-ph
quant-ph0104112,physics
quant-ph0104112,physics:quant-ph
gr-qc0104013,physics
gr-qc0104013,physics:gr-qc
cond-mat0104517,physics
cond-mat0104517,physics:cond-mat
cond-mat0104022,physics
cond-mat0104022,physics:cond-mat
physics0104003,physics
physics0104003,physics:physics
math0104054,math
math0104054,physics
math0104054,physics:hep-th
math0104199,math
hep-ph0104053,physics
hep-ph0104053,physics:hep-ph
cond-mat0104198,physics
cond-mat0104198,physics:cond-mat
gr-qc0104057,physics
gr-qc0104057,physics:gr-qc
physics0104084,physics
physics0104084,physics:physics
hep-ph0104072,physics
hep-ph0104072,physics:hep-ph
hep-ph0104072,physics:nucl-th
hep-ph0104025,physics
hep-ph0104025,physics:hep-ph
hep-ph0104025,physics:nucl-th
nucl-th0104051,math
nucl-th0104051,physics
nucl-th0104051,physics:math-ph
nucl-th0104051,physics:nucl-th
cond-mat0104545,physics
cond-mat0104545,physics:cond-mat
quant-ph0104113,physics
quant-ph0104113,physics:quant-ph
hep-ph0104274,physics
hep-ph0104274,physics:hep-ph
hep-ph0104274,physics:hep-th
nucl-ex0104030,physics
nucl-ex0104030,physics:nucl-ex
astro-ph0104094,physics
astro-ph0104094,physics:astro-ph
hep-ex0104007,physics
hep-ex0104007,physics:hep-ex
hep-th0104205,physics
hep-th0104205,physics:hep-th
cond-mat0104245,physics
cond-mat0104245,physics:cond-mat
cond-mat0104398,physics
cond-mat0104398,physics:cond-mat
math0104134,math
physics0104043,physics
physics0104043,physics:cond-mat
physics0104043,physics:physics
physics0104043,physics:quant-ph
hep-th0104085,physics
hep-th0104085,physics:hep-th
hep-th0104233,physics
hep-th0104233,physics:hep-th
astro-ph0104352,physics
astro-ph0104352,physics:astro-ph
cond-mat0104513,physics
cond-mat0104513,physics:cond-mat
cond-mat0104513,physics:quant-ph
cond-mat0104002,physics
cond-mat0104002,physics:cond-mat
hep-th0104149,physics
hep-th0104149,physics:hep-th
quant-ph0104130,physics
quant-ph0104130,physics:quant-ph
nlin0104048,physics
nlin0104048,physics:nlin
nlin0104048,physics:physics
cond-mat0104529,physics
cond-mat0104529,physics:cond-mat
astro-ph0104174,physics
astro-ph0104174,physics:astro-ph
hep-ph0104085,physics
hep-ph0104085,physics:hep-ph
hep-th0104123,physics
hep-th0104123,physics:hep-th
cond-mat0104516,physics
cond-mat0104516,physics:cond-mat
astro-ph0104319,physics
astro-ph0104319,physics:astro-ph
hep-th0104242,physics
hep-th0104242,physics:hep-ph
hep-th0104242,physics:hep-th
astro-ph0104351,physics
astro-ph0104351,physics:astro-ph
astro-ph0104351,physics:gr-qc
astro-ph0104318,physics
astro-ph0104318,physics:astro-ph
nucl-ex0104026,physics
nucl-ex0104026,physics:nucl-ex
cond-mat0104268,physics
cond-mat0104268,physics:cond-mat
hep-ph0104092,physics
hep-ph0104092,physics:hep-ph
cond-mat0104325,physics
cond-mat0104325,physics:cond-mat
cond-mat0104173,physics
cond-mat0104173,physics:cond-mat
cond-mat0104370,physics
cond-mat0104370,physics:cond-mat
cond-mat0104550,physics
cond-mat0104550,physics:cond-mat
astro-ph0104327,physics
astro-ph0104327,physics:astro-ph
math0104132,math
hep-th0104209,physics
hep-th0104209,physics:hep-th
hep-ph0104141,physics
hep-ph0104141,physics:hep-ph
hep-th0104208,physics
hep-th0104208,physics:hep-th
physics0104036,physics
physics0104036,physics:physics
astro-ph0104188,physics
astro-ph0104188,physics:astro-ph
hep-ph0104294,physics
hep-ph0104294,physics:hep-ex
hep-ph0104294,physics:hep-ph
hep-ph0104312,physics
hep-ph0104312,physics:hep-ph
hep-ph0104145,physics
hep-ph0104145,physics:hep-ex
hep-ph0104145,physics:hep-ph
astro-ph0104128,physics
astro-ph0104128,physics:astro-ph
hep-th0104216,math
hep-th0104216,physics
hep-th0104216,physics:hep-th
hep-th0104216,physics:math-ph
cond-mat0104166,physics
cond-mat0104166,physics:cond-mat
cond-mat0104231,physics
cond-mat0104231,physics:cond-mat
astro-ph0104196,physics
astro-ph0104196,physics:astro-ph
astro-ph0104247,physics
astro-ph0104247,physics:astro-ph
astro-ph0104282,physics
astro-ph0104282,physics:astro-ph
cond-mat0104532,physics
cond-mat0104532,physics:cond-mat
astro-ph0104332,physics
astro-ph0104332,physics:astro-ph
hep-th0104263,physics
hep-th0104263,physics:hep-th
cond-mat0104435,physics
cond-mat0104435,physics:cond-mat
cond-mat0104435,physics:quant-ph
astro-ph0104321,physics
astro-ph0104321,physics:astro-ph
physics0104037,physics
physics0104037,physics:physics
hep-th0104134,physics
hep-th0104134,physics:hep-ph
hep-th0104134,physics:hep-th
astro-ph0104260,physics
astro-ph0104260,physics:astro-ph
hep-ph0104026,physics
hep-ph0104026,physics:hep-ph
quant-ph0104014,physics
quant-ph0104014,physics:quant-ph
cond-mat0104106,physics
cond-mat0104106,physics:cond-mat
hep-ph0104148,physics
hep-ph0104148,physics:hep-ex
hep-ph0104148,physics:hep-ph
hep-lat0104004,physics
hep-lat0104004,physics:hep-lat
quant-ph0104045,physics
quant-ph0104045,physics:quant-ph
hep-ph0104132,physics
hep-ph0104132,physics:hep-ph
hep-ph0104146,physics
hep-ph0104146,physics:hep-ph
nucl-th0104075,physics
nucl-th0104075,physics:nucl-th
astro-ph0104372,physics
astro-ph0104372,physics:astro-ph
cond-mat0104311,physics
cond-mat0104311,physics:cond-mat
cond-mat0104204,physics
cond-mat0104204,physics:cond-mat
quant-ph0104117,physics
quant-ph0104117,physics:quant-ph
hep-ph0104115,physics
hep-ph0104115,physics:hep-ph
physics0104033,physics
physics0104033,physics:physics
astro-ph0104139,physics
astro-ph0104139,physics:astro-ph
astro-ph0104292,physics
astro-ph0104292,physics:astro-ph
astro-ph0104360,physics
astro-ph0104360,physics:astro-ph
hep-ph0104223,physics
hep-ph0104223,physics:hep-ph
quant-ph0104127,physics
quant-ph0104127,physics:quant-ph
cond-mat0104344,physics
cond-mat0104344,physics:cond-mat
gr-qc0104028,physics
gr-qc0104028,physics:gr-qc
hep-ph0104046,physics
hep-ph0104046,physics:hep-ph
hep-ph0104029,physics
hep-ph0104029,physics:hep-ph
math0104071,math
math0104071,physics
math0104071,physics:hep-th
hep-ph0104023,physics
hep-ph0104023,physics:hep-ph
hep-ph0104023,physics:hep-th
hep-ph0104023,physics:nucl-th
astro-ph0104208,physics
astro-ph0104208,physics:astro-ph
astro-ph0104254,physics
astro-ph0104254,physics:astro-ph
cond-mat0104490,physics
cond-mat0104490,physics:cond-mat
cond-mat0104531,physics
cond-mat0104531,physics:cond-mat
gr-qc0104098,physics
gr-qc0104098,physics:gr-qc
astro-ph0104080,physics
astro-ph0104080,physics:astro-ph
nucl-th0104083,physics
nucl-th0104083,physics:nucl-th
hep-ex0104044,physics
hep-ex0104044,physics:hep-ex
astro-ph0104369,physics
astro-ph0104369,physics:astro-ph
hep-ph0104105,physics
hep-ph0104105,physics:hep-ex
hep-ph0104105,physics:hep-ph
hep-th0104061,physics
hep-th0104061,physics:hep-th
cond-mat0104132,physics
cond-mat0104132,physics:cond-mat
hep-ph0104203,physics
hep-ph0104203,physics:hep-ph
hep-ph0104203,physics:nucl-ex
hep-ph0104203,physics:nucl-th
math0104074,math
cond-mat0104540,physics
cond-mat0104540,physics:cond-mat
physics0104053,physics
physics0104053,physics:physics
astro-ph0104228,physics
astro-ph0104228,physics:astro-ph
cond-mat0104354,physics
cond-mat0104354,physics:cond-mat
cond-mat0104394,physics
cond-mat0104394,physics:cond-mat
cond-mat0104302,physics
cond-mat0104302,physics:cond-mat
nlin0104004,physics
nlin0104004,physics:nlin
physics0104083,physics
physics0104083,physics:physics
math0104162,math
hep-th0104129,physics
hep-th0104129,physics:hep-th
physics0104069,physics
physics0104069,physics:physics
astro-ph0104175,physics
astro-ph0104175,physics:astro-ph
nucl-th0104066,physics
nucl-th0104066,physics:hep-ph
nucl-th0104066,physics:nucl-th
math0104187,math
hep-th0104185,physics
hep-th0104185,physics:gr-qc
hep-th0104185,physics:hep-th
cond-mat0104110,physics
cond-mat0104110,physics:cond-mat
astro-ph0104423,physics
astro-ph0104423,physics:astro-ph
quant-ph0104096,physics
quant-ph0104096,physics:quant-ph
hep-ph0104193,physics
hep-ph0104193,physics:hep-ph
cond-mat0104094,physics
cond-mat0104094,physics:cond-mat
hep-ph0104228,physics
hep-ph0104228,physics:hep-ph
cond-mat0104229,physics
cond-mat0104229,physics:cond-mat
cond-mat0104229,physics:nucl-th
cond-mat0104229,physics:physics
nucl-th0104062,physics
nucl-th0104062,physics:nucl-th
cond-mat0104492,physics
cond-mat0104492,physics:cond-mat
astro-ph0104116,physics
astro-ph0104116,physics:astro-ph
hep-ph0104303,physics
hep-ph0104303,physics:hep-ph
hep-ph0104303,physics:nucl-th
